Model,Accuracy,Params,FLOPs,Inference Time,Memory (MB)
Original Model_Kevin,67.492,11481338,32595197952,0.02117030725479126,756.73828125
Stage 4_JF,68.992,10125626,29818699776,0.01954697117805481,681.36328125
Original Model_JF,69.054,11481338,32595197952,0.021335790491104123,756.73828125
