Model,Accuracy,Params,FLOPs,Inference Time,Memory (MB)
Stage 4_Kevin,0.5161764705882377,0.0,0.0,0.0,0.12987012987012986
Original Model_JF,1.0,1.0,1.0,0.29669481126139174,1.0
Stage 3_Kevin,0.0,0.8291318510126044,0.3165274040504178,1.0,0.0
