Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
XceptionNet,TinyImageNet,Set_4,True,"['middle_flow.5.rep.4.depthwise', 'middle_flow.5.rep.7.depthwise']",-1.4339999999999975,2.5597131926696437,2.300020830633376,0.6874004131012135
XceptionNet,TinyImageNet,Set_6,True,"['middle_flow.7.rep.4.depthwise', 'middle_flow.7.rep.7.pointwise']",-0.4900000000000091,2.5597131926696437,2.300020830633376,0.6874004131012135
XceptionNet,TinyImageNet,Set_1,True,"['middle_flow.1.rep.4.depthwise', 'middle_flow.1.rep.7.depthwise']",-0.3329999999999984,2.5597131926696437,2.300020830633376,0.6874004131012135
XceptionNet,TinyImageNet,Set_3,True,"['middle_flow.4.rep.4.depthwise', 'middle_flow.4.rep.7.depthwise']",-0.05100000000000193,2.5597131926696437,2.300020830633376,0.6874004131012135
XceptionNet,TinyImageNet,Set_2,True,"['middle_flow.2.rep.4.depthwise', 'middle_flow.2.rep.7.depthwise']",0.027000000000001023,2.5597131926696437,2.300020830633376,0.6874004131012135
XceptionNet,TinyImageNet,Set_0,True,"['middle_flow.0.rep.4.depthwise', 'middle_flow.0.rep.7.depthwise']",0.12000000000000455,2.5597131926696437,2.300020830633376,0.6874004131012135
XceptionNet,TinyImageNet,Set_5,True,"['middle_flow.6.rep.4.depthwise', 'middle_flow.6.rep.7.depthwise']",0.24899999999999523,2.5597131926696437,2.300020830633376,0.6874004131012135
XceptionNet,TinyImageNet,Dynamic_Region_All_Combined,True,"[['middle_flow.0.rep.4.depthwise', 'middle_flow.0.rep.7.depthwise'], ['middle_flow.1.rep.4.depthwise', 'middle_flow.1.rep.7.depthwise'], ['middle_flow.2.rep.4.depthwise', 'middle_flow.2.rep.7.depthwise'], ['middle_flow.4.rep.4.depthwise', 'middle_flow.4.rep.7.depthwise'], ['middle_flow.5.rep.4.depthwise', 'middle_flow.5.rep.7.depthwise'], ['middle_flow.6.rep.4.depthwise', 'middle_flow.6.rep.7.depthwise'], ['middle_flow.7.rep.4.depthwise', 'middle_flow.7.rep.7.pointwise'], ['block4.rep.1.depthwise', 'block4.rep.4.depthwise']]",2.4620000000000033,20.474915293349326,18.396400846524376,5.07996459132487
XceptionNet,TinyImageNet,Set_7,True,"['block4.rep.1.depthwise', 'block4.rep.4.depthwise']",3.021000000000001,2.5569229446618436,2.2962550320907105,0.26816169961640934
XceptionNet,TinyImageNet,Control (Continued),True,None,-0.007000000000005002,0.0,0.0,0.0
