Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
MobileNet,TinyImageNet,Set_0,False,"['features.11.depthwise.0', 'features.12.pointwise.0']",,,,
MobileNet,TinyImageNet,Control (Continued),False,None,0.0,0.0,0.0,0.0
MobileNet,TinyImageNet,Set_0,True,"['features.11.depthwise.0', 'features.12.pointwise.0']",,,,
MobileNet,TinyImageNet,Control (Continued),True,None,-0.6880000000000024,0.0,0.0,50.0
