Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
InceptionNet,CIFAR-10,Set_0,False,"['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4b.branch2.0.conv']",-0.007999999999995566,9.678118243081968,5.815517774937906,3.0042225639544284
InceptionNet,CIFAR-10,Set_1,False,"['stage4.inception_4b.branch3.0.conv', 'stage4.inception_4c.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_2,False,"['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv']",-0.06799999999999784,14.111908333085744,8.477709774091291,3.3848480471703746
InceptionNet,CIFAR-10,Set_3,False,"['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4e.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_4,False,"['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Dynamic_Region_All_Combined,False,"[['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4b.branch2.0.conv'], ['stage4.inception_4b.branch3.0.conv', 'stage4.inception_4c.branch2.0.conv'], ['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv'], ['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4e.branch2.0.conv'], ['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv']]",-0.09000000000000341,26.54825956313067,15.941083188088367,2.4740656409036443
InceptionNet,CIFAR-10,Control (Continued),False,None,0.0,0.0,0.0,0.0
InceptionNet,CIFAR-10,Set_0,True,"['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4b.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_1,True,"['stage4.inception_4b.branch3.0.conv', 'stage4.inception_4c.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_2,True,"['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_3,True,"['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4e.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_4,True,"['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Dynamic_Region_All_Combined,True,"[['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4b.branch2.0.conv'], ['stage4.inception_4b.branch3.0.conv', 'stage4.inception_4c.branch2.0.conv'], ['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv'], ['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4e.branch2.0.conv'], ['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv']]",-0.07600000000000762,26.54825956313067,15.941083188088367,51.23703282045182
InceptionNet,CIFAR-10,Control (Continued),True,None,-0.07200000000000273,0.0,0.0,50.0
