name,ΔAcc,ΔParams(%)
Original Model_JF,0.0,0.0
Last 2_JF,12.434000000000001,-12.72045164489633
Last 2_Kevin,28.273999999999997,-12.72045164489633
Original Model_Kevin,26.848000000000003,0.0
