Model,FLOPs,Inference Time (s)
Stage 4_JF,123251720192.0,0.014303627204895022
Stage 3_JF,123234942976.0,0.013824582386016845
Last 2_JF,161384235008.0,0.042543745613098136
Last 2_Kevin,161384235008.0,0.04472665624618531
