Model,Accuracy,Params,FLOPs,Inference Time,Memory (MB)
Stage 3_JF,0.025385604113110513,0.3846797859485586,0.6054809862975342,0.0,0.539568345323741
Original Model_JF,0.13129820051413885,0.433350595546349,1.0,1.0,1.0
Stage 4-5_JF,1.0,0.0,0.48455628860927846,0.5654260698525778,0.6258992805755396
Stage 4-5_Kevin,0.9654241645244216,0.0,0.48455628860927846,0.5706030219390895,0.6258992805755396
Stage 2-5_Kevin,0.0,1.0,0.0,0.03122208018356651,0.0
Stage 3_Kevin,0.34293059125964015,0.3846797859485586,0.6054809862975342,0.7973173947900513,0.539568345323741
