Candidate Block,Delta Acc (%),Params Red. (%),FLOPs Red. (%),Memory Red. (%)
Set_1,0.125,13.241438312927677,5.357604560396945,0.0
Dynamic_Region_All_Combined,-0.507000000000005,34.96296384314552,60.84079240590488,11.67529011499705
Set_0,-0.5889999999999986,21.721525530217857,55.48318784550794,11.67529011499705
