Candidate Block,Delta Acc (%),Params Red. (%),FLOPs Red. (%),Memory Red. (%)
Dynamic_Region_All_Combined,0.028000000000005798,26.54825956313067,15.941083188088367,2.4740656409036443
Set_3,-0.018000000000000682,17.489461836776734,10.502694581494055,3.1537540037892664
Set_1,-0.0519999999999925,11.64076872925458,6.994206770045808,3.2081290728201095
Set_2,-0.05999999999998806,14.111908333085744,8.477709774091291,3.3848480471703746
Set_0,-0.08599999999999852,9.678118243081968,5.815517774937906,3.0042225639544284
