model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,tinyimagenet_epochs300_pretrain100,Control_Continuted,FGSM,XceptionNet (Control Continued),21216752,0.0041,0.0089,0.0089,0.9959,0.9911,0.9911,-0.0048,-1.1707317073170729,2.170731707317073
XceptionNet,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined,FGSM,XceptionNet (Pruned Finetuned),16872640,0.0043,0.005,0.005,0.9957,0.995,0.995,-0.0007000000000000001,-0.16279069767441862,1.1627906976744187
XceptionNet,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined_quant,FGSM,XceptionNet (Pruned Finetuned Quantized),16872640,0.0037,0.0098,0.0098,0.9963,0.9902,0.9902,-0.0060999999999999995,-1.6486486486486485,2.6486486486486482
