model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,tinyimagenet_epochs300_pretrain100,Control_Continuted,DeepFool,InceptionNet (Control Continued),6185832,0.0045,0.0005,0.0005,0.9955,0.9995,0.9995,0.004,0.888888888888889,0.11111111111111112
InceptionNet,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined,DeepFool,InceptionNet (Pruned Finetuned),3294184,0.0041,0.001,0.001,0.9959,0.999,0.999,0.0031000000000000003,0.7560975609756098,0.24390243902439024
InceptionNet,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined_quant,DeepFool,InceptionNet (Pruned Finetuned Quantized),3294184,0.0041,0.0014,0.0014,0.9959,0.9986,0.9986,0.0027,0.6585365853658537,0.3414634146341463
