model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,Cifar10,Finetuned,BIM,InceptionNet (Finetuned),3809226,0.8634,0.6799,0.6799,0.13660000000000005,0.32010000000000005,0.32010000000000005,0.1835,0.21253185082233034,0.7874681491776697
InceptionNet,Cifar10,Original,BIM,InceptionNet (Original),5991082,0.8527,0.6434,0.6434,0.1473,0.35660000000000003,0.35660000000000003,0.20930000000000004,0.24545561158672458,0.7545443884132754
