model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,tinyimagenet_epochs300_pretrain100,Control_Continuted,DeepFool,RegNetX_400MF (Control Continued),4849512,0.0035,0.0005,0.0005,0.9965,0.9995,0.9995,0.003,0.8571428571428571,0.14285714285714285
RegNetX_400MF,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined,DeepFool,RegNetX_400MF (Pruned Finetuned),3493224,0.0038,0.001,0.001,0.9962,0.999,0.999,0.0028,0.7368421052631579,0.2631578947368421
RegNetX_400MF,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined_quant,DeepFool,RegNetX_400MF (Pruned Finetuned Quantized),3493224,0.0034,0.0005,0.0005,0.9966,0.9995,0.9995,0.0029,0.8529411764705882,0.14705882352941177
