model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
VGG16,Cifar10,Finetuned,BIM,VGG16 (Finetuned),21893450,0.9165,0.521,0.521,0.08350000000000002,0.479,0.479,0.39549999999999996,0.43153300600109107,0.5684669939989089
VGG16,Cifar10,Original,BIM,VGG16 (Original),33663050,0.9204,0.6518,0.6518,0.0796,0.34819999999999995,0.34819999999999995,0.26859999999999995,0.29182963928726635,0.7081703607127336
