model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
MobileNet,Cifar100_epochs3_pretrain3,Original,APGD,MobileNet (Original),3309476,0.1081,0.0008,0.0008,0.8919,0.9992,0.9992,0.1073,0.9925994449583719,0.0074005550416281225
MobileNet,Cifar100_epochs200_pretrain200,Original,APGD,MobileNet (Original),3309476,0.4331,0.0196,0.0196,0.5669,0.9804,0.9804,0.4135,0.9547448626183329,0.04525513738166705
MobileNet,Cifar100_epochs300_pretrain100,Original,APGD,MobileNet (Original),3309476,0.4395,0.0225,0.0225,0.5605,0.9775,0.9775,0.417,0.9488054607508531,0.051194539249146756
MobileNet,Cifar100_epochs100_pretrain300,Original,APGD,MobileNet (Original),3309476,0.4255,0.014,0.014,0.5745,0.986,0.986,0.4115,0.9670975323149236,0.03290246768507638
