model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,Cifar100_epochs200_pretrain200,Finetuned,APGD,InceptionNet (Finetuned),3638308,0.5731,0.0592,0.0592,0.42689999999999995,0.9408,0.9408,0.5139,0.8967021462222997,0.10329785377770022
InceptionNet,Cifar100_epochs3_pretrain3,Finetuned,APGD,InceptionNet (Finetuned),4492804,0.3148,0.0164,0.0164,0.6852,0.9836,0.9836,0.2984,0.9479034307496823,0.052096569250317665
InceptionNet,Cifar100_epochs100_pretrain300,Finetuned,APGD,InceptionNet (Finetuned),3901476,0.5738,0.058,0.058,0.4262,0.942,0.942,0.5157999999999999,0.8989194841408156,0.1010805158591844
InceptionNet,Cifar100_epochs300_pretrain100,Finetuned,APGD,InceptionNet (Finetuned),3638308,0.5715,0.0526,0.0526,0.4285,0.9474,0.9474,0.5189,0.9079615048118985,0.09203849518810149
InceptionNet,Cifar100_epochs200_pretrain200,Original,APGD,InceptionNet (Original),6083332,0.5607,0.0438,0.0438,0.4393,0.9562,0.9562,0.5169,0.9218833600856073,0.07811663991439273
InceptionNet,Cifar100_epochs3_pretrain3,Original,APGD,InceptionNet (Original),6083332,0.243,0.0146,0.0146,0.757,0.9854,0.9854,0.2284,0.939917695473251,0.060082304526748974
InceptionNet,Cifar100_epochs100_pretrain300,Original,APGD,InceptionNet (Original),6083332,0.5491,0.0389,0.0389,0.45089999999999997,0.9611,0.9611,0.5102,0.9291568020397013,0.07084319796029866
InceptionNet,Cifar100_epochs300_pretrain100,Original,APGD,InceptionNet (Original),6083332,0.5659,0.0472,0.0472,0.43410000000000004,0.9528,0.9528,0.5186999999999999,0.9165930376391588,0.08340696236084114
