model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,tinyimagenet_epochs300_pretrain100,Control_Continuted,DeepFool,XceptionNet (Control Continued),21216752,0.0041,0.0016,0.0016,0.9959,0.9984,0.9984,0.0025000000000000005,0.6097560975609757,0.3902439024390244
XceptionNet,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined,DeepFool,XceptionNet (Pruned Finetuned),16872640,0.0043,0.001,0.001,0.9957,0.999,0.999,0.0033,0.7674418604651163,0.23255813953488372
XceptionNet,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined_quant,DeepFool,XceptionNet (Pruned Finetuned Quantized),16872640,0.0037,0.0013,0.0013,0.9963,0.9987,0.9987,0.0024000000000000002,0.6486486486486487,0.3513513513513513
