model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,tinyimagenet_epochs300_pretrain100,Finetuned,CW,InceptionNet (Finetuned),3294184,0.0041,0.0024,0.0024,0.9959,0.9976,0.9976,0.0017000000000000006,0.4146341463414635,0.5853658536585364
InceptionNet,tinyimagenet_epochs300_pretrain100,Original,CW,InceptionNet (Original),6185832,0.0045,0.0023,0.0023,0.9955,0.9977,0.9977,0.0021999999999999997,0.4888888888888889,0.5111111111111112
