model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,tinyimagenet_epochs300_pretrain100,Control_Continuted,PGD,XceptionNet (Control Continued),21216752,0.0041,0.001,0.001,0.9959,0.999,0.999,0.0031000000000000003,0.7560975609756098,0.24390243902439024
XceptionNet,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined,PGD,XceptionNet (Pruned Finetuned),16872640,0.0043,0.0006,0.0006,0.9957,0.9994,0.9994,0.0037,0.8604651162790699,0.13953488372093023
XceptionNet,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined_quant,PGD,XceptionNet (Pruned Finetuned Quantized),16872640,0.0037,0.001,0.001,0.9963,0.999,0.999,0.0027,0.7297297297297297,0.2702702702702703
