model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
ConvNeXt,Cifar10_epochs300_pretrain100,Control_Continuted,DeepFool,ConvNeXt (Control Continued),27827818,0.7518,0.1424,0.1424,0.24819999999999998,0.8576,0.8576,0.6094,0.810587922319766,0.1894120776802341
ConvNeXt,Cifar10_epochs300_pretrain100,Dynamic_Region_All_Combined,DeepFool,ConvNeXt (Pruned Finetuned),2518762,0.0733,0.0159,0.0159,0.9267,0.9841,0.9841,0.05740000000000001,0.7830832196452934,0.21691678035470668
ConvNeXt,Cifar10_epochs300_pretrain100,Dynamic_Region_All_Combined_quant,DeepFool,ConvNeXt (Pruned Finetuned Quantized),2518762,0.091,0.018,0.018,0.909,0.982,0.982,0.073,0.8021978021978021,0.1978021978021978
