model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,tinyimagenet_epochs300_pretrain100,Control_Continuted,PGD,InceptionNet (Control Continued),6185832,0.0045,0.0021,0.0021,0.9955,0.9979,0.9979,0.0024,0.5333333333333333,0.4666666666666667
InceptionNet,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined,PGD,InceptionNet (Pruned Finetuned),3294184,0.0041,0.0033,0.0033,0.9959,0.9967,0.9967,0.0008000000000000004,0.19512195121951226,0.8048780487804877
InceptionNet,tinyimagenet_epochs300_pretrain100,Dynamic_Region_All_Combined_quant,PGD,InceptionNet (Pruned Finetuned Quantized),3294184,0.0041,0.0011,0.0011,0.9959,0.9989,0.9989,0.003,0.7317073170731707,0.2682926829268293
