Candidate Block,Delta Acc (%),Params Red. (%),FLOPs Red. (%),Memory Red. (%)
Set_1,-0.39000000000000057,0.48237549833952675,1.110610602836326,6.9874179836974415
Set_4,-0.47400000000000375,0.48237549833952675,1.110610602836326,6.9874179836974415
Set_3,-0.5120000000000005,0.48237549833952675,1.110610602836326,6.9874179836974415
Set_0,-0.5420000000000016,0.48237549833952675,1.110610602836326,6.9874179836974415
Set_2,-0.9640000000000057,0.48237549833952675,1.110610602836326,6.9874179836974415
Set_13,-1.0200000000000031,1.1577011960148709,0.6663663617017979,6.9874179836974415
Set_9,-1.0800000000000054,1.1577011960148709,0.6663663617017979,6.9874179836974415
Set_10,-1.1700000000000017,1.1577011960148709,0.6663663617017979,6.9874179836974415
Set_15,-1.2180000000000035,1.1577011960148709,0.6663663617017979,6.9874179836974415
Set_11,-1.3060000000000045,1.1577011960148709,0.6663663617017979,6.9874179836974415
Set_14,-1.3620000000000019,1.1577011960148709,0.6663663617017979,6.9874179836974415
Set_6,-1.368000000000002,1.1577011960148709,0.6663663617017979,6.9874179836974415
Set_8,-1.3940000000000055,1.1577011960148709,0.6663663617017979,6.9874179836974415
Set_12,-1.466000000000001,1.1577011960148709,0.6663663617017979,6.9874179836974415
Set_7,-1.7180000000000035,1.1577011960148709,0.6663663617017979,6.9874179836974415
Set_16,-1.7680000000000007,1.1577011960148709,0.6663663617017979,6.9874179836974415
Dynamic_Region_All_Combined,-12.302000000000007,16.30429184387615,8.139300082324985,5.155764725834999
