Candidate Block,Delta Acc (%),Params Red. (%),FLOPs Red. (%),Memory Red. (%)
Set_1,-0.2140000000000022,0.47890132055375956,1.1059722501508107,6.984086623016128
Set_3,-0.4720000000000013,0.47890132055375956,1.1059722501508107,6.984086623016128
Set_4,-0.5199999999999996,0.47890132055375956,1.1059722501508107,6.984086623016128
Set_6,-0.5560000000000009,4.230294998224904,2.454794351034051,7.594346619201997
Set_14,-0.6440000000000019,1.1493631693290318,0.6635833500904909,6.984086623016128
Set_11,-0.6760000000000019,1.1493631693290318,0.6635833500904909,6.984086623016128
Set_2,-0.6960000000000015,0.47890132055375956,1.1059722501508107,6.984086623016128
Set_9,-0.7040000000000006,1.1493631693290318,0.6635833500904909,6.984086623016128
Set_0,-0.7920000000000016,0.47890132055375956,1.1059722501508107,6.984086623016128
Set_12,-0.8840000000000003,1.1493631693290318,0.6635833500904909,6.984086623016128
Set_10,-1.0139999999999993,1.1493631693290318,0.6635833500904909,6.984086623016128
Set_8,-1.0800000000000018,1.1493631693290318,0.6635833500904909,6.984086623016128
Set_15,-1.4080000000000013,1.1493631693290318,0.6635833500904909,6.984086623016128
Set_13,-1.5899999999999999,1.1493631693290318,0.6635833500904909,6.984086623016128
Set_16,-1.911999999999999,1.1493631693290318,0.6635833500904909,6.984086623016128
Set_7,-2.2600000000000016,1.1493631693290318,0.6635833500904909,6.984086623016128
Dynamic_Region_All_Combined,-7.558,19.267796463613063,9.896518120929942,5.7635666306443785
