Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
InceptionNet,CIFAR-10,Set_0,False,"['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4a.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Set_1,False,"['stage4.inception_4b.branch3.1.conv', 'stage4.inception_4b.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Set_2,False,"['stage4.inception_4c.branch3.1.conv', 'stage4.inception_4d.branch1.conv']",,,,
InceptionNet,CIFAR-10,Set_3,False,"['stage4.inception_4d.branch3.1.conv', 'stage4.inception_4e.branch1.conv']",,,,
InceptionNet,CIFAR-10,Set_4,False,"['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Set_5,False,"['stage5.inception_5b.branch2.1.conv', 'stage5.inception_5b.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Dynamic_Region_All_Combined,False,"[['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4a.branch4.1.conv'], ['stage4.inception_4b.branch3.1.conv', 'stage4.inception_4b.branch4.1.conv'], ['stage4.inception_4c.branch3.1.conv', 'stage4.inception_4d.branch1.conv'], ['stage4.inception_4d.branch3.1.conv', 'stage4.inception_4e.branch1.conv'], ['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv'], ['stage5.inception_5b.branch2.1.conv', 'stage5.inception_5b.branch4.1.conv']]",2.844000000000001,36.41839654339567,21.865153874152377,1.9575024851105738
InceptionNet,CIFAR-10,Control (Continued),False,None,0.0,0.0,0.0,0.0
InceptionNet,CIFAR-10,Set_0,True,"['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4a.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Set_1,True,"['stage4.inception_4b.branch3.1.conv', 'stage4.inception_4b.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Set_2,True,"['stage4.inception_4c.branch3.1.conv', 'stage4.inception_4d.branch1.conv']",,,,
InceptionNet,CIFAR-10,Set_3,True,"['stage4.inception_4d.branch3.1.conv', 'stage4.inception_4e.branch1.conv']",,,,
InceptionNet,CIFAR-10,Set_4,True,"['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Set_5,True,"['stage5.inception_5b.branch2.1.conv', 'stage5.inception_5b.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Dynamic_Region_All_Combined,True,"[['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4a.branch4.1.conv'], ['stage4.inception_4b.branch3.1.conv', 'stage4.inception_4b.branch4.1.conv'], ['stage4.inception_4c.branch3.1.conv', 'stage4.inception_4d.branch1.conv'], ['stage4.inception_4d.branch3.1.conv', 'stage4.inception_4e.branch1.conv'], ['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv'], ['stage5.inception_5b.branch2.1.conv', 'stage5.inception_5b.branch4.1.conv']]",2.368000000000002,36.41839654339567,21.865153874152377,50.97875124255529
InceptionNet,CIFAR-10,Control (Continued),True,None,-0.13400000000000034,0.0,0.0,50.0
