Model,Accuracy,Params,FLOPs,Inference Time,Memory (MB)
Last 2_Kevin,1.0,0.0,0.8069109297374024,0.8454505322964901,0.9375
Stage 3_Kevin,0.0,0.6762172714745062,0.0,0.0,0.0
Original Model_JF,0.6797056017445825,1.0,1.0,1.0,1.0
Original Model_Kevin,0.6131934032983511,1.0,1.0,0.9999871675723325,1.0
