Model,FLOPs,Inference Time (s)
Original Model_Kevin,170324393984.0,0.016676894283294677
Last 2_JF,161195491328.0,0.01642365627288818
Stage 3_Kevin,123046199296.0,0.013813665652275084
Stage 4_Kevin,123062976512.0,0.01418223843574524
Stage 4-5_Kevin,108554878976.0,0.01287978401184082
Stage 3-5_JF,64487424000.0,0.010185097765922546
