Model,Accuracy,Params,FLOPs,Inference Time,Memory (MB)
Last 2_Kevin,0.8776315789473681,0.0,0.8069109297374024,0.8454505322964901,0.9375
Stage 3_Kevin,0.0,0.6762172714745062,0.0,0.0,0.0
Original Model_JF,0.5965311004784689,1.0,1.0,1.0,1.0
Original Model_Kevin,0.5381578947368422,1.0,1.0,0.9999871675723325,1.0
Last 2_JF,1.0,0.0,0.8069109297374024,0.850966072672466,0.9375
Stage 3_JF,0.2839712918660289,0.6762172714745062,0.0,0.6954860041934072,0.0
