Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
XceptionNet,CIFAR-100,Set_0,True,"['middle_flow.0.rep.4.depthwise', 'middle_flow.0.rep.7.depthwise']",-0.010000000000005116,2.5846745922253778,1.9951994846159171,0.6560420299454361
XceptionNet,CIFAR-100,Set_9,True,"['conv3.depthwise', 'conv4.pointwise']",-0.0040000000000048885,12.580785358663293,9.72069032730305,0.46139219688470234
XceptionNet,CIFAR-100,Dynamic_Region_All_Combined,True,"[['middle_flow.0.rep.4.depthwise', 'middle_flow.0.rep.7.depthwise'], ['middle_flow.1.rep.4.depthwise', 'middle_flow.1.rep.7.depthwise'], ['middle_flow.2.rep.4.depthwise', 'middle_flow.2.rep.7.depthwise'], ['middle_flow.3.rep.4.depthwise', 'middle_flow.3.rep.7.depthwise'], ['middle_flow.4.rep.4.depthwise', 'middle_flow.4.rep.7.depthwise'], ['middle_flow.5.rep.4.depthwise', 'middle_flow.5.rep.7.depthwise'], ['middle_flow.6.rep.4.depthwise', 'middle_flow.6.rep.7.depthwise'], ['middle_flow.7.rep.4.depthwise', 'middle_flow.7.rep.7.pointwise'], ['block4.rep.1.depthwise', 'block4.rep.4.depthwise'], ['conv3.depthwise', 'conv4.pointwise']]",-0.001999999999995339,35.840039231192,27.682697239526988,5.965656920657669
XceptionNet,CIFAR-100,Set_1,True,"['middle_flow.1.rep.4.depthwise', 'middle_flow.1.rep.7.depthwise']",0.0,2.5846745922253778,1.9951994846159171,0.6560420299454361
XceptionNet,CIFAR-100,Set_6,True,"['middle_flow.6.rep.4.depthwise', 'middle_flow.6.rep.7.depthwise']",0.0,2.5846745922253778,1.9951994846159171,0.6560420299454361
XceptionNet,CIFAR-100,Set_8,True,"['block4.rep.1.depthwise', 'block4.rep.4.depthwise']",0.0,2.5818571347256736,1.9919312240195386,0.2559284842094778
XceptionNet,CIFAR-100,Set_3,True,"['middle_flow.3.rep.4.depthwise', 'middle_flow.3.rep.7.depthwise']",0.001999999999995339,2.5846745922253778,1.9951994846159171,0.6560420299454361
XceptionNet,CIFAR-100,Set_4,True,"['middle_flow.4.rep.4.depthwise', 'middle_flow.4.rep.7.depthwise']",0.001999999999995339,2.5846745922253778,1.9951994846159171,0.6560420299454361
XceptionNet,CIFAR-100,Set_2,True,"['middle_flow.2.rep.4.depthwise', 'middle_flow.2.rep.7.depthwise']",0.0040000000000048885,2.5846745922253778,1.9951994846159171,0.6560420299454361
XceptionNet,CIFAR-100,Set_7,True,"['middle_flow.7.rep.4.depthwise', 'middle_flow.7.rep.7.pointwise']",0.007999999999995566,2.5846745922253778,1.9951994846159171,0.6560420299454361
XceptionNet,CIFAR-100,Set_5,True,"['middle_flow.5.rep.4.depthwise', 'middle_flow.5.rep.7.depthwise']",0.010000000000005116,2.5846745922253778,1.9951994846159171,0.6560420299454361
XceptionNet,CIFAR-100,Control (Continued),True,None,-0.012000000000000455,0.0,0.0,0.0
