Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
RegNetX_400MF,CIFAR-100,Set_8,False,"['stage4.stage4_block3.block.conv2', 'stage4.stage4_block3.block.conv3']",-0.1280000000000001,1.1493631693290318,0.6635833500904909,6.984086623016128
RegNetX_400MF,CIFAR-100,Dynamic_Region_All_Combined,False,"[['stage3.stage3_block2.block.conv2', 'stage3.stage3_block2.block.conv3'], ['stage3.stage3_block3.block.conv2', 'stage3.stage3_block3.block.conv3'], ['stage3.stage3_block4.block.conv2', 'stage3.stage3_block4.block.conv3'], ['stage3.stage3_block5.block.conv2', 'stage3.stage3_block5.block.conv3'], ['stage3.stage3_block6.block.conv2', 'stage3.stage3_block6.block.conv3'], ['stage4.stage4_block0.block.conv2', 'stage4.stage4_block0.block.conv3'], ['stage4.stage4_block1.block.conv2', 'stage4.stage4_block1.block.conv3'], ['stage4.stage4_block2.block.conv2', 'stage4.stage4_block2.block.conv3'], ['stage4.stage4_block3.block.conv2', 'stage4.stage4_block3.block.conv3'], ['stage4.stage4_block4.block.conv2', 'stage4.stage4_block4.block.conv3'], ['stage4.stage4_block5.block.conv2', 'stage4.stage4_block5.block.conv3'], ['stage4.stage4_block6.block.conv2', 'stage4.stage4_block6.block.conv3'], ['stage4.stage4_block7.block.conv2', 'stage4.stage4_block7.block.conv3'], ['stage4.stage4_block8.block.conv2', 'stage4.stage4_block8.block.conv3'], ['stage4.stage4_block9.block.conv2', 'stage4.stage4_block9.block.conv3'], ['stage4.stage4_block10.block.conv2', 'stage4.stage4_block10.block.conv3'], ['stage4.stage4_block11.block.conv2', 'stage4.stage4_block11.block.conv3']]",-0.034000000000006025,16.18686463471719,8.105307119986394,5.153306634458499
RegNetX_400MF,CIFAR-100,Set_1,False,"['stage3.stage3_block3.block.conv2', 'stage3.stage3_block3.block.conv3']",-0.008000000000009777,0.47890132055375956,1.1059722501508107,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_6,False,"['stage4.stage4_block1.block.conv2', 'stage4.stage4_block1.block.conv3']",-0.008000000000009777,1.1493631693290318,0.6635833500904909,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_15,False,"['stage4.stage4_block10.block.conv2', 'stage4.stage4_block10.block.conv3']",-0.008000000000009777,1.1493631693290318,0.6635833500904909,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_3,False,"['stage3.stage3_block5.block.conv2', 'stage3.stage3_block5.block.conv3']",-0.006000000000000227,0.47890132055375956,1.1059722501508107,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_9,False,"['stage4.stage4_block4.block.conv2', 'stage4.stage4_block4.block.conv3']",-0.0020000000000095497,1.1493631693290318,0.6635833500904909,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_0,False,"['stage3.stage3_block2.block.conv2', 'stage3.stage3_block2.block.conv3']",0.0,0.47890132055375956,1.1059722501508107,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_16,False,"['stage4.stage4_block11.block.conv2', 'stage4.stage4_block11.block.conv3']",0.0,1.1493631693290318,0.6635833500904909,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_4,False,"['stage3.stage3_block6.block.conv2', 'stage3.stage3_block6.block.conv3']",0.001999999999995339,0.47890132055375956,1.1059722501508107,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_10,False,"['stage4.stage4_block5.block.conv2', 'stage4.stage4_block5.block.conv3']",0.003999999999990678,1.1493631693290318,0.6635833500904909,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_2,False,"['stage3.stage3_block4.block.conv2', 'stage3.stage3_block4.block.conv3']",0.006000000000000227,0.47890132055375956,1.1059722501508107,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_7,False,"['stage4.stage4_block2.block.conv2', 'stage4.stage4_block2.block.conv3']",0.009999999999990905,1.1493631693290318,0.6635833500904909,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_11,False,"['stage4.stage4_block6.block.conv2', 'stage4.stage4_block6.block.conv3']",0.009999999999990905,1.1493631693290318,0.6635833500904909,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_12,False,"['stage4.stage4_block7.block.conv2', 'stage4.stage4_block7.block.conv3']",0.009999999999990905,1.1493631693290318,0.6635833500904909,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_13,False,"['stage4.stage4_block8.block.conv2', 'stage4.stage4_block8.block.conv3']",0.009999999999990905,1.1493631693290318,0.6635833500904909,6.984086623016128
RegNetX_400MF,CIFAR-100,Set_14,False,"['stage4.stage4_block9.block.conv2', 'stage4.stage4_block9.block.conv3']",,,,
RegNetX_400MF,CIFAR-100,Control (Continued),False,None,0.0,0.0,0.0,0.0
