Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
ConvNeXt,CIFAR-10,Set_1,False,"['features.2.2.dwconv', 'features.2.2.pwconv1']",-0.0040000000000048885,1.0646037716647405,5.19051551256341,4.469111196782006
ConvNeXt,CIFAR-10,Dynamic_Region_All_Combined,False,"[['features.2.1.dwconv', 'features.2.1.pwconv1'], ['features.2.2.dwconv', 'features.2.2.pwconv1'], ['features.3.1', 'features.4.0.pwconv1'], ['features.4.2.pwconv2', 'features.4.3.dwconv'], ['features.4.8.dwconv', 'features.4.8.pwconv2'], ['features.6.0.dwconv', 'features.6.0.pwconv2'], ['features.6.1.pwconv1', 'features.6.2.pwconv2']]",-0.0020000000000095497,90.87976642653047,72.76411803367094,40.78063967063582
ConvNeXt,CIFAR-10,Set_0,False,"['features.2.1.dwconv', 'features.2.1.pwconv1']",0.0,1.0646037716647405,5.19051551256341,4.469111196782006
ConvNeXt,CIFAR-10,Set_3,False,"['features.4.2.pwconv2', 'features.4.3.dwconv']",0.0,8.105615754709905,9.887257958509576,5.58638899597751
ConvNeXt,CIFAR-10,Set_2,False,"['features.3.1', 'features.4.0.pwconv1']",0.001999999999995339,39.66701233995421,47.40558485987293,27.931944979887547
ConvNeXt,CIFAR-10,Set_4,False,"['features.4.8.dwconv', 'features.4.8.pwconv2']",,,,
ConvNeXt,CIFAR-10,Set_5,False,"['features.6.0.dwconv', 'features.6.0.pwconv2']",,,,
ConvNeXt,CIFAR-10,Set_6,False,"['features.6.1.pwconv1', 'features.6.2.pwconv2']",,,,
ConvNeXt,CIFAR-10,Control (Continued),False,None,0.0,0.0,0.0,0.0
ConvNeXt,CIFAR-10,Set_0,True,"['features.2.1.dwconv', 'features.2.1.pwconv1']",0.0,1.0646037716647405,5.19051551256341,51.53625697389381
ConvNeXt,CIFAR-10,Set_1,True,"['features.2.2.dwconv', 'features.2.2.pwconv1']",0.0,1.0646037716647405,5.19051551256341,51.53625697389381
ConvNeXt,CIFAR-10,Set_3,True,"['features.4.2.pwconv2', 'features.4.3.dwconv']",0.0,8.105615754709905,9.887257958509576,52.37421532329044
ConvNeXt,CIFAR-10,Set_4,True,"['features.4.8.dwconv', 'features.4.8.pwconv2']",0.0,4.248755687564154,5.183774583326306,50.6982986244972
ConvNeXt,CIFAR-10,Set_2,True,"['features.3.1', 'features.4.0.pwconv1']",0.001999999999995339,39.66701233995421,47.40558485987293,63.54699331524546
ConvNeXt,CIFAR-10,Set_5,True,"['features.6.0.dwconv', 'features.6.0.pwconv2']",,,,
ConvNeXt,CIFAR-10,Set_6,True,"['features.6.1.pwconv1', 'features.6.2.pwconv2']",0.001999999999995339,32.1078425911798,9.797098029963436,51.117277799195506
ConvNeXt,CIFAR-10,Dynamic_Region_All_Combined,True,"[['features.2.1.dwconv', 'features.2.1.pwconv1'], ['features.2.2.dwconv', 'features.2.2.pwconv1'], ['features.3.1', 'features.4.0.pwconv1'], ['features.4.2.pwconv2', 'features.4.3.dwconv'], ['features.4.8.dwconv', 'features.4.8.pwconv2'], ['features.6.0.dwconv', 'features.6.0.pwconv2'], ['features.6.1.pwconv1', 'features.6.2.pwconv2']]",0.001999999999995339,90.87976642653047,72.76411803367094,68.57474341162522
ConvNeXt,CIFAR-10,Control (Continued),True,None,0.001999999999995339,0.0,0.0,49.86034027510057
