Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
ConvNeXt,TinyImageNet,Dynamic_Region_All_Combined,False,"[['features.2.1.pwconv1', 'features.2.1.pwconv2'], ['features.4.1.pwconv1', 'features.4.1.pwconv2'], ['features.4.2.pwconv1', 'features.4.2.pwconv2'], ['features.4.5.pwconv1', 'features.4.5.pwconv2'], ['features.5.1', 'features.6.0.pwconv1'], ['features.6.1.dwconv', 'features.6.1.pwconv1'], ['features.6.2.dwconv', 'features.6.2.pwconv1']]",-1.0989999999999895,67.9826158128383,36.394956797520095,15.112711265296008
ConvNeXt,TinyImageNet,Set_5,False,"['features.6.1.dwconv', 'features.6.1.pwconv1']",-0.3100000000000023,16.887038531020735,5.178822255963378,1.1194600937256327
ConvNeXt,TinyImageNet,Set_4,False,"['features.5.1', 'features.6.0.pwconv1']",0.3170000000000073,54.243880230191486,15.659451161086391,3.9181103280397034
ConvNeXt,TinyImageNet,Set_6,False,"['features.6.2.dwconv', 'features.6.2.pwconv1']",0.5200000000000102,16.887038531020735,5.178822255963378,1.1194600937256327
ConvNeXt,TinyImageNet,Set_0,False,"['features.2.1.pwconv1', 'features.2.1.pwconv2']",0.9660000000000082,1.059043263427284,5.18893056225348,4.47784037490252
ConvNeXt,TinyImageNet,Set_3,False,"['features.4.5.pwconv1', 'features.4.5.pwconv2']",1.0170000000000101,4.226564106406505,5.182191691393411,2.2389201874512654
ConvNeXt,TinyImageNet,Set_2,False,"['features.4.2.pwconv1', 'features.4.2.pwconv2']",1.1839999999999975,4.226564106406505,5.182191691393411,2.2389201874512654
ConvNeXt,TinyImageNet,Set_1,False,"['features.4.1.pwconv1', 'features.4.1.pwconv2']",1.2590000000000003,4.226564106406505,5.182191691393411,2.2389201874512654
ConvNeXt,TinyImageNet,Control (Continued),False,None,0.0,0.0,0.0,0.0
ConvNeXt,TinyImageNet,Dynamic_Region_All_Combined,True,"[['features.2.1.pwconv1', 'features.2.1.pwconv2'], ['features.4.1.pwconv1', 'features.4.1.pwconv2'], ['features.4.2.pwconv1', 'features.4.2.pwconv2'], ['features.4.5.pwconv1', 'features.4.5.pwconv2'], ['features.5.1', 'features.6.0.pwconv1'], ['features.6.1.dwconv', 'features.6.1.pwconv1'], ['features.6.2.dwconv', 'features.6.2.pwconv1']]",-0.9839999999999947,67.9826158128383,36.394956797520095,55.98211487584634
ConvNeXt,TinyImageNet,Set_5,True,"['features.6.1.dwconv', 'features.6.1.pwconv1']",-0.46399999999999864,16.887038531020735,5.178822255963378,50.38481440721818
ConvNeXt,TinyImageNet,Set_4,True,"['features.5.1', 'features.6.0.pwconv1']",0.2610000000000099,54.243880230191486,15.659451161086391,51.78413952437522
ConvNeXt,TinyImageNet,Set_6,True,"['features.6.2.dwconv', 'features.6.2.pwconv1']",0.4830000000000041,16.887038531020735,5.178822255963378,50.38481440721818
ConvNeXt,TinyImageNet,Set_0,True,"['features.2.1.pwconv1', 'features.2.1.pwconv2']",0.8740000000000094,1.059043263427284,5.18893056225348,51.64420701265953
ConvNeXt,TinyImageNet,Set_3,True,"['features.4.5.pwconv1', 'features.4.5.pwconv2']",0.9720000000000084,4.226564106406505,5.182191691393411,50.8046119423653
ConvNeXt,TinyImageNet,Set_2,True,"['features.4.2.pwconv1', 'features.4.2.pwconv2']",1.0370000000000061,4.226564106406505,5.182191691393411,50.8046119423653
ConvNeXt,TinyImageNet,Set_1,True,"['features.4.1.pwconv1', 'features.4.1.pwconv2']",1.222999999999999,4.226564106406505,5.182191691393411,50.8046119423653
ConvNeXt,TinyImageNet,Control (Continued),True,None,0.049000000000006594,0.0,0.0,49.965016872071075
