Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
XceptionNet,CIFAR-10,Set_7,False,"['middle_flow.7.rep.4.depthwise', 'middle_flow.7.rep.7.pointwise']",0.009999999999990905,2.6075597761837432,1.9985890161513975,0.6561085463094973
XceptionNet,CIFAR-10,Set_2,False,"['middle_flow.2.rep.4.depthwise', 'middle_flow.2.rep.7.depthwise']",0.013999999999995794,2.6075597761837432,1.9985890161513975,0.6561085463094973
XceptionNet,CIFAR-10,Set_5,False,"['middle_flow.5.rep.4.depthwise', 'middle_flow.5.rep.7.depthwise']",0.013999999999995794,2.6075597761837432,1.9985890161513975,0.6561085463094973
XceptionNet,CIFAR-10,Set_4,False,"['middle_flow.4.rep.4.depthwise', 'middle_flow.4.rep.7.depthwise']",0.018000000000000682,2.6075597761837432,1.9985890161513975,0.6561085463094973
XceptionNet,CIFAR-10,Set_6,False,"['middle_flow.6.rep.4.depthwise', 'middle_flow.6.rep.7.depthwise']",0.018000000000000682,2.6075597761837432,1.9985890161513975,0.6561085463094973
XceptionNet,CIFAR-10,Set_3,False,"['middle_flow.3.rep.4.depthwise', 'middle_flow.3.rep.7.depthwise']",0.01999999999999602,2.6075597761837432,1.9985890161513975,0.6561085463094973
XceptionNet,CIFAR-10,Set_0,False,"['middle_flow.0.rep.4.depthwise', 'middle_flow.0.rep.7.depthwise']",0.02400000000000091,2.6075597761837432,1.9985890161513975,0.6561085463094973
XceptionNet,CIFAR-10,Dynamic_Region_All_Combined,False,"[['middle_flow.0.rep.4.depthwise', 'middle_flow.0.rep.7.depthwise'], ['middle_flow.1.rep.4.depthwise', 'middle_flow.1.rep.7.depthwise'], ['middle_flow.2.rep.4.depthwise', 'middle_flow.2.rep.7.depthwise'], ['middle_flow.3.rep.4.depthwise', 'middle_flow.3.rep.7.depthwise'], ['middle_flow.4.rep.4.depthwise', 'middle_flow.4.rep.7.depthwise'], ['middle_flow.5.rep.4.depthwise', 'middle_flow.5.rep.7.depthwise'], ['middle_flow.6.rep.4.depthwise', 'middle_flow.6.rep.7.depthwise'], ['middle_flow.7.rep.4.depthwise', 'middle_flow.7.rep.7.pointwise'], ['block4.rep.1.depthwise', 'conv4.pointwise']]",0.02599999999999625,46.25605007086324,33.42557030704826,8.83223043108945
XceptionNet,CIFAR-10,Set_1,False,"['middle_flow.1.rep.4.depthwise', 'middle_flow.1.rep.7.depthwise']",0.027999999999991587,2.6075597761837432,1.9985890161513975,0.6561085463094973
XceptionNet,CIFAR-10,Set_8,False,"['block4.rep.1.depthwise', 'conv4.pointwise']",0.031999999999996476,25.39557186139325,17.429307762593705,3.5833620606134375
XceptionNet,CIFAR-10,Control (Continued),False,None,0.0,0.0,0.0,0.0
XceptionNet,CIFAR-10,Set_5,True,"['middle_flow.5.rep.4.depthwise', 'middle_flow.5.rep.7.depthwise']",0.006000000000000227,2.6075597761837432,1.9985890161513975,50.32805427315474
XceptionNet,CIFAR-10,Set_7,True,"['middle_flow.7.rep.4.depthwise', 'middle_flow.7.rep.7.pointwise']",0.012000000000000455,2.6075597761837432,1.9985890161513975,50.32805427315474
XceptionNet,CIFAR-10,Set_4,True,"['middle_flow.4.rep.4.depthwise', 'middle_flow.4.rep.7.depthwise']",0.015999999999991132,2.6075597761837432,1.9985890161513975,50.32805427315474
XceptionNet,CIFAR-10,Set_1,True,"['middle_flow.1.rep.4.depthwise', 'middle_flow.1.rep.7.depthwise']",0.01999999999999602,2.6075597761837432,1.9985890161513975,50.32805427315474
XceptionNet,CIFAR-10,Set_2,True,"['middle_flow.2.rep.4.depthwise', 'middle_flow.2.rep.7.depthwise']",0.01999999999999602,2.6075597761837432,1.9985890161513975,50.32805427315474
XceptionNet,CIFAR-10,Set_3,True,"['middle_flow.3.rep.4.depthwise', 'middle_flow.3.rep.7.depthwise']",0.01999999999999602,2.6075597761837432,1.9985890161513975,50.32805427315474
XceptionNet,CIFAR-10,Set_6,True,"['middle_flow.6.rep.4.depthwise', 'middle_flow.6.rep.7.depthwise']",0.02400000000000091,2.6075597761837432,1.9985890161513975,50.32805427315474
XceptionNet,CIFAR-10,Set_8,True,"['block4.rep.1.depthwise', 'conv4.pointwise']",0.02400000000000091,25.39557186139325,17.429307762593705,51.79168103030671
XceptionNet,CIFAR-10,Set_0,True,"['middle_flow.0.rep.4.depthwise', 'middle_flow.0.rep.7.depthwise']",0.02599999999999625,2.6075597761837432,1.9985890161513975,50.32805427315474
XceptionNet,CIFAR-10,Dynamic_Region_All_Combined,True,"[['middle_flow.0.rep.4.depthwise', 'middle_flow.0.rep.7.depthwise'], ['middle_flow.1.rep.4.depthwise', 'middle_flow.1.rep.7.depthwise'], ['middle_flow.2.rep.4.depthwise', 'middle_flow.2.rep.7.depthwise'], ['middle_flow.3.rep.4.depthwise', 'middle_flow.3.rep.7.depthwise'], ['middle_flow.4.rep.4.depthwise', 'middle_flow.4.rep.7.depthwise'], ['middle_flow.5.rep.4.depthwise', 'middle_flow.5.rep.7.depthwise'], ['middle_flow.6.rep.4.depthwise', 'middle_flow.6.rep.7.depthwise'], ['middle_flow.7.rep.4.depthwise', 'middle_flow.7.rep.7.pointwise'], ['block4.rep.1.depthwise', 'conv4.pointwise']]",0.03999999999999204,46.25605007086324,33.42557030704826,54.41611521554472
XceptionNet,CIFAR-10,Control (Continued),True,None,0.018000000000000682,0.0,0.0,50.0
