Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
InceptionNet,TinyImageNet,Set_6,False,"['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv']",0.0379999999999967,6.925761967024002,5.268392503521424,0.4833622106712898
InceptionNet,TinyImageNet,Set_8,False,"['stage4.inception_4e.branch3.1.conv', 'stage4.inception_4e.branch4.1.conv']",0.4099999999999966,6.925761967024002,5.268392503521424,0.4833622106712898
InceptionNet,TinyImageNet,Set_5,False,"['stage4.inception_4e.branch2.1.conv', 'stage4.inception_4e.branch4.1.conv']",0.9179999999999922,6.925761967024002,5.268392503521424,0.4833622106712898
InceptionNet,TinyImageNet,Set_2,False,"['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4d.branch4.1.conv']",1.0579999999999927,5.4105575450481,4.117286986830004,0.909858278910658
InceptionNet,TinyImageNet,Set_0,False,"['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4a.branch4.1.conv']",5.588999999999999,2.101835290709475,1.5956581695667715,0.5402283531032004
InceptionNet,TinyImageNet,Dynamic_Region_All_Combined,False,"[['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4a.branch4.1.conv'], ['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv'], ['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4d.branch4.1.conv'], ['stage5.inception_5a.branch3.0.conv', 'stage5.inception_5a.branch4.1.conv'], ['stage4.inception_4e.branch2.0.conv', 'stage4.inception_4e.branch4.1.conv'], ['stage4.inception_4e.branch2.1.conv', 'stage4.inception_4e.branch4.1.conv'], ['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv'], ['stage5.inception_5a.branch1.conv', 'stage5.inception_5a.branch2.0.conv'], ['stage4.inception_4e.branch3.1.conv', 'stage4.inception_4e.branch4.1.conv']]",5.923999999999992,28.362878267628343,18.35460318993636,6.269492203118753
InceptionNet,TinyImageNet,Set_1,False,"['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv']",6.661000000000001,13.667619812500565,10.41061485278999,5.3596339242080955
InceptionNet,TinyImageNet,Set_4,False,"['stage4.inception_4e.branch2.0.conv', 'stage4.inception_4e.branch4.1.conv']",,,,
InceptionNet,TinyImageNet,Control (Continued),False,None,0.0,0.0,0.0,0.0
InceptionNet,TinyImageNet,Set_5,True,"['stage4.inception_4e.branch2.1.conv', 'stage4.inception_4e.branch4.1.conv']",0.6919999999999931,6.925761967024002,5.268392503521424,50.241681105335644
InceptionNet,TinyImageNet,Set_7,True,"['stage5.inception_5a.branch1.conv', 'stage5.inception_5a.branch2.0.conv']",0.6939999999999884,5.6676611973943025,1.0799376640581615,49.94313385756808
InceptionNet,TinyImageNet,Set_6,True,"['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv']",0.7059999999999889,6.925761967024002,5.268392503521424,50.241681105335644
InceptionNet,TinyImageNet,Set_4,True,"['stage4.inception_4e.branch2.0.conv', 'stage4.inception_4e.branch4.1.conv']",0.7279999999999944,6.925761967024002,5.268392503521424,50.241681105335644
InceptionNet,TinyImageNet,Set_3,True,"['stage5.inception_5a.branch3.0.conv', 'stage5.inception_5a.branch4.1.conv']",1.1289999999999907,5.6676611973943025,1.0799376640581615,49.94313385756808
InceptionNet,TinyImageNet,Set_8,True,"['stage4.inception_4e.branch3.1.conv', 'stage4.inception_4e.branch4.1.conv']",1.3889999999999958,6.925761967024002,5.268392503521424,50.241681105335644
InceptionNet,TinyImageNet,Set_2,True,"['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4d.branch4.1.conv']",1.6310000000000002,5.4105575450481,4.117286986830004,50.45492913945533
InceptionNet,TinyImageNet,Set_0,True,"['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4a.branch4.1.conv']",4.22699999999999,2.101835290709475,1.5956581695667715,50.27011417655161
InceptionNet,TinyImageNet,Dynamic_Region_All_Combined,True,"[['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4a.branch4.1.conv'], ['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv'], ['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4d.branch4.1.conv'], ['stage5.inception_5a.branch3.0.conv', 'stage5.inception_5a.branch4.1.conv'], ['stage4.inception_4e.branch2.0.conv', 'stage4.inception_4e.branch4.1.conv'], ['stage4.inception_4e.branch2.1.conv', 'stage4.inception_4e.branch4.1.conv'], ['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv'], ['stage5.inception_5a.branch1.conv', 'stage5.inception_5a.branch2.0.conv'], ['stage4.inception_4e.branch3.1.conv', 'stage4.inception_4e.branch4.1.conv']]",5.313999999999993,28.362878267628343,18.35460318993636,53.13474610155937
InceptionNet,TinyImageNet,Set_1,True,"['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv']",6.625,13.667619812500565,10.41061485278999,52.67981696210404
InceptionNet,TinyImageNet,Control (Continued),True,None,-0.24099999999999966,0.0,0.0,50.0
