model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,Cifar10,Finetuned,APGD,RegNetX_400MF (Finetuned),3997610,0.7868,0.0894,0.0894,0.21319999999999995,0.9106,0.9106,0.6974,0.8863751906456533,0.1136248093543467
RegNetX_400MF,Cifar10,Original,APGD,RegNetX_400MF (Original),4776362,0.7169,0.0418,0.0418,0.2831,0.9582,0.9582,0.6751,0.9416934021481379,0.05830659785186218
