model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
MobileNet,Cifar10|epochs200_pretrain200,Original,APGD,MobileNet (Original),3217226,0.8013,0.0917,0.0917,0.1987,0.9083,0.9083,0.7096,0.885560963434419,0.11443903656558094
MobileNet,Cifar10|epochs3_pretrain3,Original,APGD,MobileNet (Original),3217226,0.372,0.0033,0.0033,0.628,0.9967,0.9967,0.36869999999999997,0.9911290322580645,0.008870967741935484
MobileNet,Cifar10|epochs100_pretrain300,Original,APGD,MobileNet (Original),3217226,0.7836,0.0557,0.0557,0.21640000000000004,0.9443,0.9443,0.7279,0.9289178152118428,0.07108218478815723
