model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
VGG16,Cifar100,Finetuned,BIM,VGG16 (Finetuned),22623396,0.6785,0.2726,0.2726,0.3215,0.7274,0.7274,0.4059,0.5982313927781872,0.40176860722181285
VGG16,Cifar100,Original,BIM,VGG16 (Original),34031780,0.5486,0.2045,0.2045,0.4514,0.7955,0.7955,0.34409999999999996,0.6272329566168429,0.37276704338315714
