model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,tinyimagenet_epochs200_pretrain200,Control_Continuted,BIM,XceptionNet (Control Continued),21216752,0.0044,0.0021,0.0021,0.9956,0.9979,0.9979,0.0023000000000000004,0.5227272727272728,0.47727272727272724
XceptionNet,tinyimagenet_epochs200_pretrain200,Dynamic_Region_All_Combined,BIM,XceptionNet (Pruned Finetuned),15791560,0.0052,0.0027,0.0027,0.9948,0.9973,0.9973,0.0024999999999999996,0.4807692307692307,0.5192307692307693
XceptionNet,tinyimagenet_epochs200_pretrain200,Dynamic_Region_All_Combined_quant,BIM,XceptionNet (Pruned Finetuned Quantized),15791560,0.0053,0.0021,0.0021,0.9947,0.9979,0.9979,0.0032,0.6037735849056604,0.3962264150943396
