model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
ConvNeXt,tinyimagenet_epochs200_pretrain200,Control_Continuted,DeepFool,ConvNeXt (Control Continued),27973928,0.0055,0.0008,0.0008,0.9945,0.9992,0.9992,0.004699999999999999,0.8545454545454545,0.14545454545454548
ConvNeXt,tinyimagenet_epochs200_pretrain200,Dynamic_Region_All_Combined,DeepFool,ConvNeXt (Pruned Finetuned),843176,0.0039,0.0002,0.0002,0.9961,0.9998,0.9998,0.0036999999999999997,0.9487179487179487,0.05128205128205129
ConvNeXt,tinyimagenet_epochs200_pretrain200,Dynamic_Region_All_Combined_quant,DeepFool,ConvNeXt (Pruned Finetuned Quantized),843176,0.0034,0.0002,0.0002,0.9966,0.9998,0.9998,0.0031999999999999997,0.9411764705882353,0.05882352941176471
