model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,Cifar100,Finetuned,BIM,RegNetX_400MF (Finetuned),4032260,0.3991,0.1937,0.1937,0.6009,0.8063,0.8063,0.2054,0.5146579804560261,0.48534201954397393
RegNetX_400MF,Cifar100,Original,BIM,RegNetX_400MF (Original),4811012,0.3526,0.1517,0.1517,0.6474,0.8483,0.8483,0.20090000000000002,0.5697674418604651,0.43023255813953487
