model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,Cifar100_epochs200_pretrain200,Control_Continuted,BIM,XceptionNet (Control Continued),21011852,0.5944,0.3444,0.3444,0.40559999999999996,0.6556,0.6556,0.25000000000000006,0.42059219380888296,0.579407806191117
XceptionNet,Cifar100_epochs200_pretrain200,Dynamic_Region_All_Combined,BIM,XceptionNet (Pruned Finetuned),13481196,0.6003,0.3477,0.3477,0.39970000000000006,0.6523,0.6523,0.25259999999999994,0.4207896051974012,0.5792103948025987
XceptionNet,Cifar100_epochs200_pretrain200,Dynamic_Region_All_Combined_quant,BIM,XceptionNet (Pruned Finetuned Quantized),13481196,0.5947,0.3506,0.3506,0.4053,0.6494,0.6494,0.24409999999999998,0.41045905498570706,0.589540945014293
