model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,tinyimagenet_epochs200_pretrain200,Control_Continuted,PGD,RegNetX_400MF (Control Continued),4849512,0.0036,0.0011,0.0011,0.9964,0.9989,0.9989,0.0024999999999999996,0.6944444444444443,0.3055555555555556
RegNetX_400MF,tinyimagenet_epochs200_pretrain200,Dynamic_Region_All_Combined,PGD,RegNetX_400MF (Pruned Finetuned),3624552,0.0039,0.0002,0.0002,0.9961,0.9998,0.9998,0.0036999999999999997,0.9487179487179487,0.05128205128205129
RegNetX_400MF,tinyimagenet_epochs200_pretrain200,Dynamic_Region_All_Combined_quant,PGD,RegNetX_400MF (Pruned Finetuned Quantized),3624552,0.004,0.0008,0.0008,0.996,0.9992,0.9992,0.0032,0.8,0.2
