layer,layer_type,identity_score,arithmetic_intensity,weight_l1,act_var,flops
stage4.inception_4c.branch2.conv2,Conv2d,0.0,109.71428571428571,0.013826757669448853,0.17864391207695007,301989888
stage4.inception_4c.branch3.conv1,Conv2d,0.0,5.605839416058394,0.021047840515772503,0.21494433283805847,12582912
stage4.inception_4c.branch3.conv2,Conv2d,0.0,76.49402390438247,0.018981974919637046,0.09675908833742142,39321600
stage4.inception_4c.branch4.conv,Conv2d,0.0,13.473684210526315,0.020709965378046036,0.6417477130889893,33554432
stage4.inception_4d.branch1.conv1,Conv2d,0.0,21.08235294117647,0.020600983074733188,0.16468022763729095,58720256
stage4.inception_4d.branch2.conv1,Conv2d,0.0,25.318681318681318,0.020703223016526964,0.19045013189315796,75497472
stage4.inception_4d.branch2.conv2,Conv2d,0.0,117.15254237288136,0.01300796984972123,0.17989924550056458,382205952
stage4.inception_4d.branch3.conv1,Conv2d,0.0,7.314285714285714,0.02056039683520794,0.21369698643684387,16777216
stage4.inception_4d.branch3.conv2,Conv2d,0.0,87.67123287671232,0.016555089950561524,0.10175856202840805,52428800
stage4.inception_4d.branch4.conv,Conv2d,0.0,13.473684210526315,0.02065315470099449,0.5447551608085632,33554432
stage4.inception_4e.branch1.conv1,Conv2d,0.0,36.890829694323145,0.020046582727721245,0.1455262303352356,138412032
stage4.inception_4e.branch2.conv1,Conv2d,0.0,27.410772225827383,0.020161819458007813,0.1699332892894745,86507520
stage4.inception_4e.branch2.conv2,Conv2d,0.0,123.87096774193549,0.012224574618869357,0.15910014510154724,471859200
stage4.inception_4e.branch3.conv1,Conv2d,0.0,7.326973113616652,0.02035520654736143,0.19647198915481567,17301504
stage4.inception_4e.branch3.conv2,Conv2d,0.0,98.46153846153847,0.016334805488586426,0.09267579764127731,104857600
stage4.inception_4e.branch4.conv,Conv2d,0.0,23.401662049861496,0.020090197071884617,0.4912487268447876,69206016
stage5.inception_5a.branch1.conv1,Conv2d,0.0,27.733333333333334,0.016013677303607646,0.5075627565383911,54525952
stage5.inception_5a.branch2.conv1,Conv2d,0.0,22.01058201058201,0.016088003378648023,0.6770272254943848,34078720
stage5.inception_5a.branch2.conv2,Conv2d,0.0,50.526315789473685,0.012151421440972223,0.08932814002037048,117964800
stage5.inception_5a.branch3.conv1,Conv2d,0.0,6.87603305785124,0.016170696570323065,1.191607117652893,6815744
stage5.inception_5a.branch3.conv2,Conv2d,0.0,45.714285714285715,0.0163125741481781,0.03290313482284546,26214400
stage5.inception_5a.branch4.conv,Conv2d,0.0,19.348837209302324,0.016054998223598186,0.8680354356765747,27262976
stage5.inception_5b.branch1.conv1,Conv2d,0.0,32.41558441558441,0.015896830803308733,0.16519582271575928,81788928
stage5.inception_5b.branch2.conv1,Conv2d,0.0,24.233009708737864,0.015990217526753742,0.16900616884231567,40894464
stage5.inception_5b.branch2.conv2,Conv2d,0.0,52.36363636363637,0.011048506807397914,0.08149567246437073,169869312
stage5.inception_5b.branch3.conv1,Conv2d,0.0,9.637065637065637,0.016115549283149917,0.19417035579681396,10223616
stage5.inception_5b.branch3.conv2,Conv2d,0.0,49.48453608247423,0.013226255575815837,0.031267959624528885,39321600
stage5.inception_5b.branch4.conv,Conv2d,0.0,19.348837209302324,0.015992301014753487,0.28334248065948486,27262976
fc,Linear,0.0,11.565067622892961,0.01928192615509033,3.3104984760284424,13107200
