layer,layer_type,identity_score,arithmetic_intensity,weight_l1,act_var,flops,collapse_score
stage1.conv1,Conv2d,0.0,30.889022841825806,0.21073277791341147,28.894187927246094,616562688,2.827571618686797e-13
stage2.conv2,Conv2d,-0.3801135718822479,7.984405458089668,0.22614282369613647,7.325288772583008,67108864,0.0006586694507859647
stage2.conv3,Conv2d,0.0,105.2254995242626,0.2124196864940502,33.45014953613281,1811939328,2.970192815589484e-15
stage3.inception_3a.branch1.conv1,Conv2d,0.0,11.86100386100386,0.2173473040262858,15.384309768676758,50331648,2.0829514824072248e-07
stage3.inception_3a.branch2.conv1,Conv2d,0.0,15.753846153846155,0.21982627444797093,11.275693893432617,75497472,1.2677346603595652e-05
stage3.inception_3a.branch2.conv2,Conv2d,0.0,110.15139442231076,0.2189729478624132,52.63074493408203,452984832,1.389178058751322e-23
stage3.inception_3a.branch3.conv1,Conv2d,0.0,3.6790419161676646,0.22324381271998087,15.69479751586914,12582912,1.5269894504399417e-07
stage3.inception_3a.branch3.conv2,Conv2d,0.0,62.59168704156479,0.2188253402709961,39.79010009765625,52428800,5.2405767146404114e-18
stage3.inception_3a.branch4.conv,Conv2d,0.0,6.811529933481153,0.21858000755310059,8.142190933227539,25165824,0.0002909989270847291
stage3.inception_3b.branch1.conv1,Conv2d,0.0,20.897959183673468,0.22523564100265503,9.6318998336792,134217728,6.560229667229578e-05
stage3.inception_3b.branch2.conv1,Conv2d,0.0,20.897959183673468,0.22745104134082794,7.599834442138672,134217728,0.0005005343118682504
stage3.inception_3b.branch2.conv2,Conv2d,0.0,147.85026737967914,0.2227042869285301,63.516231536865234,905969664,2.601663650604886e-28
