layer,layer_type,identity_score,arithmetic_intensity,weight_l1,act_var,flops
stem.conv1,Conv2d,0.0,4.90835557084288,0.09794450689245153,0.4307756721973419,113246208
stem.conv2,Conv2d,0.0,23.929892891918207,0.02934722105662028,0.3057858943939209,603979776
block1.depthwise,Conv2d,0.0,0.4499011447679953,0.1666869322458903,0.16740301251411438,4718592
block1.pointwise,Conv2d,0.0,10.61139896373057,0.06165562942624092,0.18440233170986176,67108864
block2.depthwise,Conv2d,0.0,0.44960483949653623,0.17256026797824436,0.27565956115722656,2359296
block2.pointwise,Conv2d,0.0,20.48,0.043977901339530945,0.18179598450660706,67108864
block3.depthwise,Conv2d,0.0,0.44842351109381084,0.1621516678068373,0.15596835315227509,1179648
block3.pointwise,Conv2d,0.0,34.56379821958457,0.031128262425516987,0.18149523437023163,95420416
block4.depthwise,Conv2d,0.010572574101388454,1.1151984511132624,0.16799423720810439,0.03827439248561859,3354624
block4.pointwise,Conv2d,0.006141243036836386,53.18721461187214,0.018413969808522522,0.19471724331378937,271351808
block5.depthwise,Conv2d,-0.05396006256341934,1.1151984511132624,0.1653672848283444,0.03775597736239433,3354624
block5.pointwise,Conv2d,-0.008963312022387981,53.18721461187214,0.01841815625566055,0.18961390852928162,271351808
fc,Linear,0.0,18.755484707227335,0.01881441891848386,2.0934579372406006,37273600
