layer,layer_type,identity_score,arithmetic_intensity,weight_l1,act_var,flops
stem.conv1,Conv2d,0.0,4.90835557084288,0.0979396590480098,0.478562593460083,113246208
block1.depthwise,Conv2d,-0.016038699075579643,1.1249613775161833,0.1651470793618096,0.17589996755123138,37748736
block1.pointwise,Conv2d,0.0,5.3324654190398695,0.08604679256677628,0.1655043512582779,268435456
block2.depthwise,Conv2d,0.0,0.4499752821195125,0.1673700279659695,0.33187136054039,18874368
block2.pointwise,Conv2d,0.0,10.652795838751626,0.062318265438079834,0.17102086544036865,268435456
block3.depthwise,Conv2d,-0.03502100706100464,1.1248455259745214,0.1642192072338528,0.2784039080142975,37748736
block3.pointwise,Conv2d,0.01090652123093605,15.968810916179336,0.04407849162817001,0.1884094923734665,536870912
block4.depthwise,Conv2d,0.0,0.4499011447679953,0.16637649801042345,0.3178127408027649,9437184
block4.pointwise,Conv2d,0.0,21.11340206185567,0.04393750801682472,0.18313993513584137,268435456
block5.depthwise,Conv2d,0.0021300464868545532,1.1243823583236747,0.164702746603224,0.26065629720687866,18874368
block5.pointwise,Conv2d,0.007236531004309654,31.50769230769231,0.031091947108507156,0.18023887276649475,536870912
block6.depthwise,Conv2d,0.0,0.44960483949653623,0.16596910688612196,0.2629556655883789,4718592
block6.pointwise,Conv2d,0.0,39.38461538461539,0.031160177662968636,0.18429569900035858,268435456
block7.depthwise,Conv2d,0.010734064504504204,1.1225334957369062,0.16387208302815756,0.15582089126110077,9437184
block7.pointwise,Conv2d,-0.002296177204698324,56.888888888888886,0.02195841446518898,0.18077751994132996,536870912
fc,Linear,0.0,2.4059267091051932,0.024179065227508546,3.522625207901001,2621440
