layer,layer_type,identity_score,arithmetic_intensity,weight_l1,act_var,flops,collapse_score
stem.stem_conv,Conv2d,0.0,4.90835557084288,0.10697963502671984,0.34491223096847534,113246208,0.7082825303077698
stage1.stage1_block0.block.conv1,Conv2d,0.0,3.4282127288578903,0.09538432955741882,0.3267112970352173,100663296,0.7212919592857361
stage1.stage1_block0.block.conv2,Conv2d,-0.08727327734231949,26.977771001677084,0.05272912390438127,0.5467817783355713,679477248,0.5788095593452454
stage1.stage1_block0.block.conv3,Conv2d,-0.14429663121700287,2.9997253669402824,0.11214256286621094,0.26075658202171326,75497472,0.7704684138298035
stage1.stage1_block0.shortcut.shortcut_conv,Conv2d,0.0,3.4282127288578903,0.1002422571182251,0.26967617869377136,100663296,0.763626754283905
stage2.stage2_block0.block.conv1,Conv2d,0.0,4.199461738912859,0.11191470282418388,0.4385609030723572,176160768,0.6449639201164246
stage2.stage2_block0.block.conv2,Conv2d,0.0,25.122718200847004,0.04649230628327177,2.3256893157958984,924844032,0.0977160632610321
stage2.stage2_block0.block.conv3,Conv2d,-0.016501210629940033,6.9940236614221245,0.08183705076879384,0.29250651597976685,102760448,0.7463904023170471
stage2.stage2_block0.shortcut.shortcut_conv,Conv2d,0.0,2.209929989080866,0.1090077559153239,0.6366927623748779,44040192,0.529039204120636
stage3.stage3_block0.block.conv1,Conv2d,0.0,10.218008234157686,0.08318483022818889,0.7167426347732544,278921216,0.4883403778076172
stage3.stage3_block0.block.conv2,Conv2d,0.0,66.18937818937819,0.04202122569414387,7.732888698577881,1703411712,0.0004381765320431441
stage3.stage3_block0.block.conv3,Conv2d,-0.0033819121308624744,18.825350749879053,0.06311775904943408,0.5337843894958496,189267968,0.5863816738128662
stage3.stage3_block0.shortcut.shortcut_conv,Conv2d,0.0,5.643977538799445,0.0816742459634193,1.1253259181976318,69730304,0.3245466649532318
stage3.stage3_block1.block.conv1,Conv2d,-0.24344751238822937,18.825350749879053,0.06244189191062695,1.5773797035217285,189267968,0.20651552081108093
stage3.stage3_block1.block.conv2,Conv2d,-0.1744578778743744,157.82244254168543,0.044990856561634346,3.9170005321502686,1703411712,0.019900696352124214
stage3.stage3_block1.block.conv3,Conv2d,-0.054258041083812714,18.825350749879053,0.06429931133407635,0.3523394465446472,189267968,0.7030414342880249
stage3.stage3_block2.block.conv1,Conv2d,-0.1588616669178009,18.825350749879053,0.06436638554707788,2.0604171752929688,189267968,0.12740081548690796
stage3.stage3_block2.block.conv2,Conv2d,-0.19518347084522247,157.82244254168543,0.047147263010012694,3.464707136154175,1703411712,0.03128216415643692
stage3.stage3_block2.block.conv3,Conv2d,-0.05286325141787529,18.825350749879053,0.06491783120955787,0.3398336172103882,189267968,0.7118887305259705
stage3.stage3_block3.block.conv1,Conv2d,-0.13266628980636597,18.825350749879053,0.06533075897977624,2.491776704788208,189267968,0.08276279270648956
stage3.stage3_block3.block.conv2,Conv2d,-0.20547208189964294,157.82244254168543,0.04739389275726666,3.504650354385376,1703411712,0.030057281255722046
stage3.stage3_block3.block.conv3,Conv2d,-0.049851901829242706,18.825350749879053,0.06472522598224334,0.33992844820022583,189267968,0.7118212580680847
stage4.stage4_block0.block.conv1,Conv2d,0.0,26.543761307352373,0.0658143783324916,2.5095713138580322,458227712,0.08130308240652084
stage4.stage4_block0.block.conv2,Conv2d,0.0,125.12868949232586,0.04133300845349093,10.87585163116455,2496135168,1.8909395294031128e-05
stage4.stage4_block0.block.conv3,Conv2d,-0.08149328827857971,42.2078853046595,0.04919708338486901,0.6833765506744385,277348352,0.5049092769622803
stage4.stage4_block0.shortcut.shortcut_conv,Conv2d,0.0,13.937830935027721,0.05923171228893289,2.509977102279663,114556928,0.08127009868621826
stage4.stage4_block1.block.conv1,Conv2d,-0.03464127331972122,42.2078853046595,0.04599439264019856,5.761326313018799,277348352,0.00314693502150476
stage4.stage4_block1.block.conv2,Conv2d,-0.13116450607776642,228.90712742980563,0.025231293884802955,11.222224235534668,2496135168,1.3373649380810093e-05
stage4.stage4_block1.block.conv3,Conv2d,-0.16083747148513794,42.2078853046595,0.04129505337749402,2.793916940689087,277348352,0.06118110194802284
stage4.stage4_block2.block.conv1,Conv2d,0.057532958686351776,42.2078853046595,0.03851069214213323,4.922236442565918,277348352,0.0072828251868486404
stage4.stage4_block2.block.conv2,Conv2d,-0.11747992783784866,228.90712742980563,0.016236721680610525,13.4498872756958,2496135168,1.4414121096706367e-06
stage4.stage4_block2.block.conv3,Conv2d,-0.01643054559826851,42.2078853046595,0.03570403764288457,9.576831817626953,277348352,6.931620737304911e-05
stage4.stage4_block3.block.conv1,Conv2d,0.3074411153793335,42.2078853046595,0.03550415183285459,4.412280559539795,277348352,0.012127488851547241
stage4.stage4_block3.block.conv2,Conv2d,-0.12913778424263,228.90712742980563,0.014457388551163589,16.7004451751709,2496135168,5.585844320421529e-08
stage4.stage4_block3.block.conv3,Conv2d,0.008920107036828995,42.2078853046595,0.03440947072943127,15.450211524963379,277348352,1.9501067072269507e-07
stage4.stage4_block4.block.conv1,Conv2d,0.22581997513771057,42.2078853046595,0.03250775400316783,4.440972328186035,277348352,0.011784474365413189
stage4.stage4_block4.block.conv2,Conv2d,-0.09187296777963638,228.90712742980563,0.012753529699878818,16.536897659301758,2496135168,6.578344624585952e-08
stage4.stage4_block4.block.conv3,Conv2d,0.18890266120433807,42.2078853046595,0.033210693099773675,15.198403358459473,277348352,2.508518264221493e-07
stage4.stage4_block5.block.conv1,Conv2d,0.13583049178123474,42.2078853046595,0.03170979721559694,6.565436363220215,277348352,0.0014082093257457018
stage4.stage4_block5.block.conv2,Conv2d,-0.01495855301618576,228.90712742980563,0.012118239584051243,19.53862762451172,2496135168,3.269503778824401e-09
stage4.stage4_block5.block.conv3,Conv2d,0.15778550505638123,42.2078853046595,0.03296430980776118,16.503591537475586,277348352,6.801133167755324e-08
stage4.stage4_block6.block.conv1,Conv2d,0.18324217200279236,42.2078853046595,0.030999383764140773,8.44943618774414,277348352,0.00021402105630841106
stage4.stage4_block6.block.conv2,Conv2d,-0.012411165051162243,228.90712742980563,0.011966797464711654,23.010801315307617,2496135168,1.0151634394217623e-10
stage4.stage4_block6.block.conv3,Conv2d,0.2528376579284668,42.2078853046595,0.03298482191810536,14.528350830078125,277348352,4.902497607872647e-07
fc,Linear,0.0,2.388326082767992,0.038324439007302986,22.355192184448242,1884160,1.9555250474478925e-10
