layer,layer_type,identity_score,arithmetic_intensity,weight_l1,act_var,flops
stem.stem_conv,Conv2d,0.0,4.90835557084288,0.09874179628160265,0.4691126346588135,113246208
stage1.stage1_block0.block.conv1,Conv2d,0.0,3.4282127288578903,0.08509081602096558,0.19086360931396484,100663296
stage1.stage1_block0.block.conv2,Conv2d,0.05199091508984566,26.977771001677084,0.034425953288137176,0.2658218741416931,679477248
stage1.stage1_block0.block.conv3,Conv2d,-0.08368818461894989,2.9997253669402824,0.10428875022464329,0.19400398433208466,75497472
stage1.stage1_block0.shortcut.shortcut_conv,Conv2d,0.0,3.4282127288578903,0.08832380175590515,0.19327419996261597,100663296
stage2.stage2_block0.block.conv1,Conv2d,0.0,4.199461738912859,0.10225000835600354,0.4090237021446228,176160768
stage2.stage2_block0.block.conv2,Conv2d,0.0,25.122718200847004,0.022401039832843944,0.3370308578014374,924844032
stage2.stage2_block0.block.conv3,Conv2d,0.07890132069587708,6.9940236614221245,0.06666352797527703,0.2045680582523346,102760448
stage2.stage2_block0.shortcut.shortcut_conv,Conv2d,0.0,2.209929989080866,0.09824394044421968,0.40730130672454834,44040192
stage3.stage3_block0.block.conv1,Conv2d,0.0,10.218008234157686,0.06700839852928218,0.45454761385917664,278921216
stage3.stage3_block0.block.conv2,Conv2d,0.0,66.18937818937819,0.013548991026310379,0.3047894239425659,1703411712
stage3.stage3_block0.block.conv3,Conv2d,0.048671141266822815,18.825350749879053,0.040153167914815886,0.21226927638053894,189267968
stage3.stage3_block0.shortcut.shortcut_conv,Conv2d,0.0,5.643977538799445,0.06643008468742657,0.3650609850883484,69730304
stage3.stage3_block1.block.conv1,Conv2d,-0.020926790311932564,18.825350749879053,0.04033269380268298,0.47518372535705566,189267968
stage3.stage3_block1.block.conv2,Conv2d,-0.0025809328071773052,157.82244254168543,0.013502889429469886,0.2094496786594391,1703411712
stage3.stage3_block1.block.conv3,Conv2d,0.03127770498394966,18.825350749879053,0.04036720043404281,0.19785729050636292,189267968
stage3.stage3_block2.block.conv1,Conv2d,-0.02523266151547432,18.825350749879053,0.040277190485819556,0.8384934663772583,189267968
stage3.stage3_block2.block.conv2,Conv2d,0.0066119167022407055,157.82244254168543,0.013481868087566608,0.19565796852111816,1703411712
stage3.stage3_block2.block.conv3,Conv2d,0.017817506566643715,18.825350749879053,0.04024103539802361,0.21844778954982758,189267968
stage3.stage3_block3.block.conv1,Conv2d,-0.03086823783814907,18.825350749879053,0.04050482541240153,1.1061670780181885,189267968
stage3.stage3_block3.block.conv2,Conv2d,-0.024255789816379547,157.82244254168543,0.013450469923738554,0.19292910397052765,1703411712
stage3.stage3_block3.block.conv3,Conv2d,-0.007130126468837261,18.825350749879053,0.040443660810053184,0.19488835334777832,189267968
stage4.stage4_block0.block.conv1,Conv2d,0.0,26.543761307352373,0.04027709262594751,1.3699899911880493,458227712
stage4.stage4_block0.block.conv2,Conv2d,0.0,125.12868949232586,0.008654133909466236,0.21696887910366058,2496135168
stage4.stage4_block0.block.conv3,Conv2d,-0.005958352237939835,42.2078853046595,0.025880782951254025,0.19909116625785828,277348352
stage4.stage4_block0.shortcut.shortcut_conv,Conv2d,0.0,13.937830935027721,0.0405093526949326,1.4704562425613403,114556928
stage4.stage4_block1.block.conv1,Conv2d,0.012280391529202461,42.2078853046595,0.02601570172661419,0.41746726632118225,277348352
stage4.stage4_block1.block.conv2,Conv2d,0.002499846275895834,228.90712742980563,0.008645015813502613,0.11208726465702057,2496135168
stage4.stage4_block1.block.conv3,Conv2d,-0.011399418115615845,42.2078853046595,0.02584508236053986,0.19559693336486816,277348352
stage4.stage4_block2.block.conv1,Conv2d,0.003187545109540224,42.2078853046595,0.02586587750844108,0.7068687081336975,277348352
stage4.stage4_block2.block.conv2,Conv2d,-0.015118272975087166,228.90712742980563,0.008653708451737178,0.10161437839269638,2496135168
stage4.stage4_block2.block.conv3,Conv2d,-0.015815068036317825,42.2078853046595,0.025945375006230433,0.19606386125087738,277348352
stage4.stage4_block3.block.conv1,Conv2d,-0.021208666265010834,42.2078853046595,0.025947367085851658,0.9968664646148682,277348352
stage4.stage4_block3.block.conv2,Conv2d,-0.012842422351241112,228.90712742980563,0.0086471823628423,0.10307274758815765,2496135168
stage4.stage4_block3.block.conv3,Conv2d,0.003883376717567444,42.2078853046595,0.025924560027672346,0.2034294456243515,277348352
stage4.stage4_block4.block.conv1,Conv2d,-0.030163271352648735,42.2078853046595,0.02591897679637195,1.3177965879440308,277348352
stage4.stage4_block4.block.conv2,Conv2d,0.0054928953759372234,228.90712742980563,0.00864053448567093,0.09725074470043182,2496135168
stage4.stage4_block4.block.conv3,Conv2d,0.012895733118057251,42.2078853046595,0.02595065717210391,0.19674986600875854,277348352
stage4.stage4_block5.block.conv1,Conv2d,-0.005723708309233189,42.2078853046595,0.02592799613967059,1.6717145442962646,277348352
stage4.stage4_block5.block.conv2,Conv2d,0.029252860695123672,228.90712742980563,0.00864942262613881,0.09546774625778198,2496135168
stage4.stage4_block5.block.conv3,Conv2d,-0.007521770428866148,42.2078853046595,0.025907437156864735,0.18553003668785095,277348352
stage4.stage4_block6.block.conv1,Conv2d,-0.004902451299130917,42.2078853046595,0.025927531020627805,1.8792182207107544,277348352
stage4.stage4_block6.block.conv2,Conv2d,0.009338079020380974,228.90712742980563,0.008640514454704401,0.08967120945453644,2496135168
stage4.stage4_block6.block.conv3,Conv2d,0.01571788266301155,42.2078853046595,0.025912506593873685,0.1836141049861908,277348352
fc,Linear,0.0,2.388326082767992,0.025879051374352497,4.588475704193115,1884160
