layer,layer_type,identity_score,arithmetic_intensity,weight_l1,act_var,flops
stage3.block3_2,ConvNeXtBlock,0.9459758996963501,173.5565231414288,0.0,0.5538796782493591,1102053376
stage3.block3_3.dwconv,Conv2d,-0.031343188136816025,6.051133622768934,0.07075544279448841,0.020263440907001495,25690112
stage3.block3_3.norm,LayerNorm,0.9976190328598022,0.6246949731576379,0.9952888488769531,0.9913289546966553,2621440
stage3.block3_3.pwconv1,Linear,0.0,46.52893148739794,0.031058620661497116,0.3454885482788086,536870912
stage3.block3_3.act,GELU,0.8458285331726074,0.0,0.0,0.11109589785337448,0
stage3.block3_3.pwconv2,Linear,0.0,46.54132268086995,0.015597369521856308,0.049504466354846954,536870912
stage3.block3_3,ConvNeXtBlock,0.9580512642860413,173.5565231414288,0.0,0.6671199798583984,1102053376
down3,Conv2d,0.0,51.180007809449435,0.015618566423654556,0.4833260178565979,268435456
stage4.block4_1.dwconv,Conv2d,0.0418681800365448,5.839851024208566,0.07114698448959662,0.009105807170271873,12845056
stage4.block4_1.norm,LayerNorm,0.9993448257446289,0.6237816764132553,0.9949522614479065,0.9903547167778015,1310720
stage4.block4_1.pwconv1,Linear,0.0,56.839549002601906,0.02196275070309639,0.3444303870201111,536870912
stage4.block4_1.act,GELU,0.8564229011535645,0.0,0.0,0.11479998379945755,0
stage4.block4_1.pwconv2,Linear,0.0,56.876545888479065,0.010993653908371925,0.06761514395475388,536870912
stage4.block4_1,ConvNeXtBlock,0.9367865920066833,102.60768785010625,0.0,0.6422721743583679,1087897600
stage4.block4_2.dwconv,Conv2d,-0.00786586944013834,5.839851024208566,0.07115791281875299,0.010178754106163979,12845056
stage4.block4_2.norm,LayerNorm,0.999160647392273,0.6237816764132553,0.9948927164077759,0.9901987910270691,1310720
stage4.block4_2.pwconv1,Linear,0.0,56.839549002601906,0.022002633661031723,0.3512393832206726,536870912
stage4.block4_2.act,GELU,0.8435943126678467,0.0,0.0,0.11225055158138275,0
stage4.block4_2.pwconv2,Linear,0.0,56.876545888479065,0.010998755693435669,0.06683956831693649,536870912
stage4.block4_2,ConvNeXtBlock,0.9582465291023254,102.60768785010625,0.0,0.8401169776916504,1087897600
classifier.fc,Linear,0.0,17.97259793113283,0.022481949329376222,2.1599605083465576,26214400
