layer,layer_type,identity_score,arithmetic_intensity,weight_l1,act_var,flops
stem.conv1,Conv2d,0.0,30.918168105523282,0.04146237276038345,0.4896635115146637,1233125376
stem.conv2,Conv2d,-0.19238007068634033,7.9921951219512195,0.062081463634967804,0.5088404417037964,134217728
stem.conv3,Conv2d,0.0,106.59469879518072,0.020865274800194636,0.21905142068862915,3623878656
stage3.inception_3a.branch1.conv1,Conv2d,0.0,11.930097087378641,0.036008864641189575,0.6205563545227051,100663296
stage3.inception_3a.branch2.conv1,Conv2d,0.0,15.875968992248062,0.036382592386669584,0.7488625049591064,150994944
stage3.inception_3a.branch2.conv2,Conv2d,0.0,116.41263157894737,0.01702563961346944,0.20011021196842194,905969664
stage3.inception_3a.branch3.conv1,Conv2d,0.0,3.685662867426515,0.03549480686585108,0.6281166672706604,25165824
stage3.inception_3a.branch3.conv2,Conv2d,0.0,64.56494325346785,0.024695584774017332,0.114791139960289,104857600
stage3.inception_3a.branch4.conv,Conv2d,0.0,6.834260289210234,0.03588425119717916,1.261965274810791,50331648
stage3.inception_3b.branch1.conv1,Conv2d,0.0,21.11340206185567,0.031102828681468964,0.18036620318889618,268435456
stage3.inception_3b.branch2.conv1,Conv2d,0.0,21.11340206185567,0.03118143044412136,0.19703157246112823,268435456
stage3.inception_3b.branch2.conv2,Conv2d,0.0,159.35446685878964,0.014675819211535983,0.1781069040298462,1811939328
stage3.inception_3b.branch3.conv1,Conv2d,0.0,7.086505190311419,0.0311584435403347,0.23443900048732758,67108864
stage3.inception_3b.branch3.conv2,Conv2d,0.0,139.7634212920837,0.017633697191874187,0.10386233776807785,629145600
stage3.inception_3b.branch4.conv,Conv2d,0.0,12.720496894409937,0.03121412917971611,0.4348827302455902,134217728
stage4.inception_4a.branch1.conv1,Conv2d,0.0,32.13389121338912,0.022695008913675943,0.6496899724006653,188743680
stage4.inception_4a.branch2.conv1,Conv2d,0.0,19.24812030075188,0.022779120339287653,0.8528323769569397,94371840
stage4.inception_4a.branch2.conv2,Conv2d,0.0,114.68538608806637,0.016914870324637475,0.0929470807313919,368050176
stage4.inception_4a.branch3.conv1,Conv2d,0.0,3.8419209604802402,0.02267270882924398,0.820639967918396,15728640
stage4.inception_4a.branch3.conv2,Conv2d,0.0,65.41737649063032,0.02479584058125814,0.03230372071266174,39321600
stage4.inception_4a.branch4.conv,Conv2d,0.0,13.738819320214668,0.02277208169301351,0.9599836468696594,62914560
stage4.inception_4b.branch1.conv1,Conv2d,0.0,28.764044943820224,0.021971812844276427,0.2158402055501938,167772160
stage4.inception_4b.branch2.conv1,Conv2d,0.0,21.987730061349694,0.022027300936835154,0.23518605530261993,117440512
stage4.inception_4b.branch2.conv2,Conv2d,0.0,126.49411764705883,0.015681184608649774,0.09563472121953964,462422016
stage4.inception_4b.branch3.conv1,Conv2d,0.0,5.667896678966789,0.021915622055530548,0.24086977541446686,25165824
stage4.inception_4b.branch3.conv2,Conv2d,0.0,89.92974238875878,0.02037690798441569,0.031187506392598152,78643200
stage4.inception_4b.branch4.conv,Conv2d,0.0,13.837837837837839,0.021992679685354233,0.5360762476921082,67108864
stage4.inception_4c.branch1.conv1,Conv2d,0.0,24.38095238095238,0.021944377571344376,0.20146097242832184,134217728
stage4.inception_4c.branch2.conv1,Conv2d,0.0,24.38095238095238,0.021923590451478958,0.2322235405445099,134217728
stage4.inception_4c.branch2.conv2,Conv2d,0.0,139.63636363636363,0.014651887946658664,0.09490406513214111,603979776
stage4.inception_4c.branch3.conv1,Conv2d,0.0,5.667896678966789,0.022147883971532185,0.2182900756597519,25165824
stage4.inception_4c.branch3.conv2,Conv2d,0.0,89.92974238875878,0.020293442408243816,0.0317254476249218,78643200
stage4.inception_4c.branch4.conv,Conv2d,0.0,13.837837837837839,0.022066162899136543,0.5257688164710999,67108864
