Candidate Block,Delta Acc (%),Params Red. (%),FLOPs Red. (%),Memory Red. (%)
Dynamic_Region_All_Combined,4.672000000000004,26.14567148398279,15.904360749257318,2.473120105990867
Set_3,2.834000000000003,17.224244871067373,10.478500205567443,3.1525487065378055
Set_2,2.75,13.897909895432303,8.458180224252477,3.3835544307237564
Set_1,2.7379999999999995,11.464243608601343,6.978094669804302,3.206902994581562
Set_0,2.5600000000000023,9.531355513721751,5.802120944042466,3.0030744144174726
