Candidate Block,Delta Acc (%),Params Red. (%),FLOPs Red. (%),Memory Red. (%)
Set_1,3.7059999999999995,54.243880230191486,15.652712290226322,1.679190140588449
Set_0,3.343,39.459828451692594,47.37763158171828,23.508661968238233
Dynamic_Region_All_Combined,2.7379999999999995,93.70370868188407,63.0303438719446,25.187852108826682
