model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
VGG16,Cifar100_epochs100_pretrain300,Control_Continuted,BIM,VGG16 (Control Continued),34031780,183.3784255082719,0.6089,0.2669,0.2669,0.3911,0.7331,0.7331,0.34199999999999997,0.5616685826900969,0.43833141730990316
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,BIM,VGG16 (Pruned Finetuned),22623396,16.01166819455102,0.6785,0.273,0.273,0.3215,0.727,0.727,0.40549999999999997,0.5976418570375829,0.4023581429624171
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,BIM,VGG16 (Pruned Finetuned Quantized),22623396,23.042297374922782,0.6944,0.3262,0.3262,0.3056,0.6738,0.6738,0.3682,0.530241935483871,0.469758064516129
