model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,Cifar100_epochs100_pretrain300,Control_Continuted,CW,RegNetX_400MF (Control Continued),4811012,206.8787124939263,0.3577,0.0011,0.0011,0.6423,0.9989,0.9989,0.35660000000000003,0.9969247973161868,0.0030752026838132512
RegNetX_400MF,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,CW,RegNetX_400MF (Pruned Finetuned),4032260,245.05926138954237,0.3991,0.0013,0.0013,0.6009,0.9987,0.9987,0.3978,0.9967426710097719,0.0032573289902280127
RegNetX_400MF,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,CW,RegNetX_400MF (Pruned Finetuned Quantized),4032260,243.2924140826799,0.3601,0.0017,0.0017,0.6399,0.9983,0.9983,0.3584,0.9952790891419051,0.004720910858094974
