model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,tinyimagenet_epochs100_pretrain300,Control_Continuted,APGD,XceptionNet (Control Continued),21216752,0.0042,0.0001,0.0001,0.9958,0.9999,0.9999,0.0040999999999999995,0.9761904761904762,0.02380952380952381
XceptionNet,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined,APGD,XceptionNet (Pruned Finetuned),16544016,0.0051,0.0004,0.0004,0.9949,0.9996,0.9996,0.0047,0.9215686274509803,0.0784313725490196
XceptionNet,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,APGD,XceptionNet (Pruned Finetuned Quantized),16544016,0.0049,0.0004,0.0004,0.9951,0.9996,0.9996,0.0045,0.9183673469387754,0.0816326530612245
