model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
MobileNet,Cifar100_epochs100_pretrain300,Control_Continuted,PGD,MobileNet (Control Continued),3309476,11.116492201108485,0.434,0.0436,0.0436,0.5660000000000001,0.9564,0.9564,0.39039999999999997,0.8995391705069123,0.10046082949308756
