model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,Cifar10,Finetuned,BIM,XceptionNet (Finetuned),11193490,0.8875,0.678,0.678,0.11250000000000004,0.32199999999999995,0.32199999999999995,0.2094999999999999,0.23605633802816892,0.7639436619718311
XceptionNet,Cifar10,Original,BIM,XceptionNet (Original),20827442,0.8712,0.6108,0.6108,0.12880000000000003,0.3892,0.3892,0.26039999999999996,0.2988980716253443,0.7011019283746557
