model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,Cifar100_epochs100_pretrain300,Control_Continuted,BIM,RegNetX_400MF (Control Continued),4811012,64.38120106467977,0.3577,0.1826,0.1826,0.6423,0.8174,0.8174,0.1751,0.48951635448700026,0.5104836455129997
RegNetX_400MF,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,BIM,RegNetX_400MF (Pruned Finetuned),4032260,39.83828132040799,0.3991,0.1932,0.1932,0.6009,0.8068,0.8068,0.2059,0.5159107992984214,0.48408920070157857
RegNetX_400MF,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,BIM,RegNetX_400MF (Pruned Finetuned Quantized),4032260,45.674049539957196,0.3601,0.1928,0.1928,0.6399,0.8072,0.8072,0.16729999999999998,0.4645931685642877,0.5354068314357123
