model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,tinyimagenet_epochs100_pretrain300,Control_Continuted,APGD,RegNetX_400MF (Control Continued),4849512,45.039170887321234,0.0038,0.0001,0.0001,0.9962,0.9999,0.9999,0.0037,0.9736842105263158,0.026315789473684213
RegNetX_400MF,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined,APGD,RegNetX_400MF (Pruned Finetuned),3624552,41.43759246217087,0.0037,0.0001,0.0001,0.9963,0.9999,0.9999,0.0036000000000000003,0.972972972972973,0.02702702702702703
RegNetX_400MF,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,APGD,RegNetX_400MF (Pruned Finetuned Quantized),3624552,43.70634718798101,0.0039,0.0,0.0,0.9961,1.0,1.0,0.0039,1.0,0.0
