model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
ConvNeXt,Cifar10|epochs3_pretrain3,Finetuned,PGD,ConvNeXt (Finetuned),2482666,0.0905,0.0604,0.0604,0.9095,0.9396,0.9396,0.030099999999999995,0.3325966850828729,0.6674033149171271
ConvNeXt,Cifar10|epochs100_pretrain300,Finetuned,PGD,ConvNeXt (Finetuned),2482666,0.0864,0.0534,0.0534,0.9136,0.9466,0.9466,0.033,0.3819444444444444,0.6180555555555556
ConvNeXt,Cifar10|epochs300_pretrain100,Finetuned,PGD,ConvNeXt (Finetuned),2518762,0.0638,0.0436,0.0436,0.9362,0.9564,0.9564,0.020199999999999996,0.31661442006269586,0.6833855799373041
ConvNeXt,Cifar10|epochs200_pretrain200,Finetuned,PGD,ConvNeXt (Finetuned),2482666,0.0929,0.0379,0.0379,0.9071,0.9621,0.9621,0.05499999999999999,0.5920344456404736,0.4079655543595264
ConvNeXt,Cifar10|epochs3_pretrain3,Original,PGD,ConvNeXt (Original),27827818,0.52,0.1746,0.1746,0.48,0.8254,0.8254,0.34540000000000004,0.6642307692307693,0.33576923076923076
ConvNeXt,Cifar10|epochs100_pretrain300,Original,PGD,ConvNeXt (Original),27827818,0.7525,0.1842,0.1842,0.24750000000000005,0.8158,0.8158,0.5682999999999999,0.7552159468438537,0.2447840531561462
ConvNeXt,Cifar10|epochs300_pretrain100,Original,PGD,ConvNeXt (Original),27827818,0.7556,0.1999,0.1999,0.24439999999999995,0.8001,0.8001,0.5557000000000001,0.7354420328215988,0.26455796717840124
ConvNeXt,Cifar10|epochs200_pretrain200,Original,PGD,ConvNeXt (Original),27827818,0.7534,0.198,0.198,0.24660000000000004,0.802,0.802,0.5553999999999999,0.7371913989912396,0.2628086010087603
