model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
MobileNet,Cifar100_epochs100_pretrain300,Control_Continuted,DeepFool,MobileNet (Control Continued),3309476,33.83696323726326,0.434,0.0405,0.0405,0.5660000000000001,0.9595,0.9595,0.3935,0.9066820276497697,0.09331797235023041
