model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
ConvNeXt,Cifar100_epochs100_pretrain300,Control_Continuted,DeepFool,ConvNeXt (Control Continued),27897028,64.34484747005627,0.4149,0.0464,0.0464,0.5851,0.9536,0.9536,0.3685,0.8881658230899012,0.11183417691009881
ConvNeXt,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,DeepFool,ConvNeXt (Pruned Finetuned),2551876,32.442839548457414,0.012,0.0011,0.0011,0.988,0.9989,0.9989,0.0109,0.9083333333333333,0.09166666666666667
ConvNeXt,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,DeepFool,ConvNeXt (Pruned Finetuned Quantized),2551876,31.792580941691995,0.0084,0.0008,0.0008,0.9916,0.9992,0.9992,0.007599999999999999,0.9047619047619048,0.09523809523809525
