model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
ConvNeXt,tinyimagenet_epochs100_pretrain300,Control_Continuted,PGD,ConvNeXt (Control Continued),27973928,2509.23294799868,0.0045,0.0009,0.0009,0.9955,0.9991,0.9991,0.0036,0.8,0.2
ConvNeXt,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined,PGD,ConvNeXt (Pruned Finetuned),8892008,1803.6756730405614,0.0001,0.0,0.0,0.9999,1.0,1.0,0.0001,1.0,0.0
ConvNeXt,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,PGD,ConvNeXt (Pruned Finetuned Quantized),8892008,1809.610294434242,0.0016,0.0,0.0,0.9984,1.0,1.0,0.0016,1.0,0.0
