model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,Cifar100_epochs100_pretrain300,Control_Continuted,DeepFool,RegNetX_400MF (Control Continued),4811012,151.7095630755648,0.3577,0.0202,0.0202,0.6423,0.9798,0.9798,0.3375,0.9435280961699749,0.05647190383002516
RegNetX_400MF,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,DeepFool,RegNetX_400MF (Pruned Finetuned),4032260,242.83771578921005,0.3991,0.0274,0.0274,0.6009,0.9726,0.9726,0.37170000000000003,0.9313455274367327,0.06865447256326736
RegNetX_400MF,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,DeepFool,RegNetX_400MF (Pruned Finetuned Quantized),4032260,242.37342851702124,0.3601,0.023,0.023,0.6399,0.977,0.977,0.33709999999999996,0.9361288530963621,0.06387114690363788
